TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200425,12.661,1.0,428.365,289.511,1.0,282.813,1.0,10.808,1.0,83.726,1.0,0.3,1.0,2.443,1.0,0.22484509285382942,0.9583333333333334,131.07891304347828,0.9583333333333334,537.350625,1.0,60.09125,1.0,109.8875,1.0,47.45065217391304,0.9583333333333334,400.74375000000003,1.0,418.763,1.0,14.343,13.197,12.131,8.745,11.341,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.9716,1.0,29.3376,1.0,38.0047,30.0933,42.6033,1.92177,86.766,1.0,112.399,89.0011,126.0,5.2683,-0.718121,0.979167,0.076971,-0.714369,-0.71072,-0.679694,0.979167,0.979167,0.979167,0.296538,0.293073,0.338086,0.370247,1.01029,0.999856,1.0336,1.06416,0.602156,0.625771,0.717921,0.893785,1.14943,1.12496,1.16826,1.2509,-9999,-9999
20200426,15.637,1.0,430.423,299.19,1.0,304.337,1.0,12.693,1.0,83.389,1.0,0.487,0.625,2.856,1.0,0.24038183012445472,0.9583333333333334,137.004375,1.0,569.4589583333333,1.0,61.05770833333333,1.0,80.89583333333333,1.0,46.55479166666667,1.0,420.4416666666666,1.0,419.282,1.0,16.634,14.547,13.073,8.81,11.503,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,12.5937,1.0,25.8586,1.0,33.7209,26.5247,37.9274,1.87857,60.09,1.0,78.3602,61.638,88.1354,3.9056,-0.310725,1.0,0.0603314,-0.320065,-0.310559,-0.308419,1.0,1.0,1.0,0.352876,0.346992,0.364003,0.389609,0.663435,0.655122,0.663714,0.704259,0.911178,0.893039,0.954349,1.07471,1.13229,1.13229,1.18173,1.24277,-9999,-9999
20200427,15.637,1.0,432.45,285.481,1.0,295.379,1.0,12.747,1.0,83.409,1.0,0.32,1.0,3.413,1.0,0.2903810615316039,0.9791666666666666,116.20687500000001,1.0,540.8066666666667,1.0,59.762499999999996,1.0,121.76666666666667,1.0,45.29749999999999,1.0,415.8520833333334,1.0,418.392,1.0,16.615,15.019,13.694,8.884,11.65,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.78971,1.0,33.0735,1.0,42.908,33.9255,48.5096,1.97277,72.9219,1.0,94.6054,74.8003,106.956,4.2028,-0.471205,1.0,0.0690937,-0.488536,-0.471205,-0.448288,1.0,1.0,1.0,0.374898,0.368841,0.375008,0.379946,0.863805,0.832892,0.846651,0.858426,0.979896,0.73642,0.944261,1.00652,1.07902,1.01732,1.1559,1.20374,-9999,-9999
20200428,14.371,1.0,434.444,325.149,1.0,284.392,1.0,10.89,1.0,83.939,1.0,0.4,0.75,2.76,1.0,0.26203978730876787,0.9791666666666666,153.33913043478265,0.9583333333333334,624.5395833333333,1.0,67.79541666666667,1.0,60.518750000000004,1.0,53.64521739130434,0.9583333333333334,416.11666666666673,1.0,418.297,1.0,17.19,15.541,14.183,8.969,11.777,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.9785,1.0,23.3105,1.0,30.2419,23.9109,34.19,1.93888,63.6824,1.0,82.6185,65.3228,93.4043,4.53987,-0.260506,0.979167,0.0574865,-0.286934,-0.276295,-0.25615,0.979167,0.979167,0.979167,0.365576,0.354541,0.365511,0.370871,0.651914,0.623597,0.638916,0.651914,0.916183,0.633527,0.844628,0.885919,1.08111,0.995637,1.12604,1.15586,-9999,-9999
20200429,17.863,1.0,436.406,326.651,1.0,299.375,1.0,16.409,1.0,83.728,0.9375,0.0,0.291667,2.301,1.0,0.18594096348123187,0.9166666666666666,146.09152173913043,0.9583333333333334,625.1958333333333,1.0,68.38833333333334,1.0,64.00208333333333,1.0,54.20652173913044,0.9583333333333334,434.87083333333334,1.0,419.397,1.0,18.029,16.038,14.642,9.066,11.743,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,12.0628,1.0,36.8365,1.0,47.7189,37.7854,54.0289,1.82971,89.9178,1.0,116.482,92.234,131.884,4.50703,-0.370813,0.9375,0.0523338,-0.401693,-0.381091,-0.368867,0.9375,0.9375,0.916667,0.412415,0.395046,0.411538,0.419556,0.810105,0.779256,0.798577,0.813588,1.05497,0.678869,0.923894,0.942104,0.942892,0.878644,1.05032,1.08593,-9999,-9999
20200430,18.228,1.0,438.335,220.549,1.0,326.9,1.0,13.484,1.0,83.129,1.0,0.51,0.666667,2.859,1.0,0.25788688584061864,1.0,93.92744680851064,0.9791666666666666,430.35104166666673,1.0,47.0075,1.0,128.85625000000002,1.0,35.12468085106383,0.9791666666666666,420.89375,1.0,419.453,0.958333,18.129,16.724,15.385,9.174,11.453,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.52175,1.0,25.7772,0.979167,33.4422,26.4413,37.808,1.60993,28.8815,1.0,37.4695,29.6255,42.3611,3.35563,-0.146365,0.916667,0.0488508,-0.150814,-0.150056,-0.133595,0.916667,0.916667,0.916667,0.420955,0.400482,0.419791,0.421786,0.571012,0.549302,0.565148,0.57097,0.985724,0.649182,0.853627,0.878971,0.859821,0.791725,0.913066,0.942259,-9999,-9999
20200501,13.299,1.0,440.231,251.843,1.0,312.14,1.0,7.725,1.0,83.295,1.0,0.053,0.291667,3.142,1.0,0.3421274482901275,1.0,117.76645833333333,1.0,475.2906249999999,1.0,54.415833333333325,1.0,128.64166666666668,1.0,40.32520833333333,1.0,405.26666666666665,1.0,419.064,1.0,17.568,16.434,15.355,9.293,11.652,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.62153,1.0,12.9183,1.0,13.5259,13.2097,18.9475,1.62787,41.7398,1.0,43.7031,42.6814,61.2207,4.37566,-0.466581,0.958333,0.0496048,-0.466581,-0.446739,-0.443694,0.958333,0.958333,0.958333,0.36285,0.341876,0.362149,0.366925,0.806543,0.79305,0.81466,0.825735,0.667427,0.490477,0.586704,0.612322,0.993623,0.912242,0.990999,0.994847,-9999,-9999
20200502,14.421,1.0,442.093,251.808,1.0,316.429,1.0,10.732,1.0,83.307,1.0,0.503,0.729167,2.781,1.0,0.24951812597311365,0.9791666666666666,119.20553191489365,0.9791666666666666,468.76916666666665,1.0,53.65729166666667,1.0,116.77291666666667,1.0,40.83914893617021,0.9791666666666666,413.6645833333334,1.0,418.971,1.0,16.611,16.0,15.166,9.424,11.805,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.32863,1.0,25.9372,1.0,28.4501,26.6053,38.0427,1.90144,73.6939,1.0,80.8335,75.5923,108.088,4.52363,-0.44846,0.9375,0.0486043,-0.44846,-0.437473,-0.432334,0.9375,0.9375,0.9375,0.380788,0.353824,0.377766,0.385459,0.812997,0.793498,0.814993,0.829127,0.654251,0.490685,0.564464,0.611612,1.02421,0.934695,1.01408,1.02228,-9999,-9999
20200503,13.102,1.0,443.921,238.822,1.0,315.123,1.0,8.729,1.0,83.285,1.0,1.856,0.645833,3.399,1.0,0.3282479679139147,0.9583333333333334,123.41088888888888,0.9375,446.0039583333334,1.0,51.475625,1.0,123.71249999999999,1.0,38.166666666666664,1.0,402.8270833333333,1.0,419.5,1.0,16.776,16.191,15.293,9.563,11.754,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.92304,1.0,20.5046,1.0,22.4911,21.1947,30.0745,1.84241,38.0762,1.0,41.7651,39.3578,55.8472,3.67526,-0.519159,0.979167,0.048711,-0.521802,-0.515706,-0.506342,1.0,0.979167,1.0,0.367282,0.337942,0.365474,0.373579,0.873624,0.85888,0.873624,0.888026,0.53006,0.390722,0.458594,0.509873,1.02797,0.93287,0.979231,1.00007,-9999,-9999
20200504,9.692,1.0,445.716,333.362,1.0,264.6,1.0,7.833,1.0,83.898,1.0,0.49,0.75,2.768,1.0,0.24243905723612838,0.9375,149.6159574468085,0.9791666666666666,602.688125,1.0,69.32083333333334,1.0,67.12083333333334,1.0,55.27127659574467,0.9791666666666666,399.1812499999999,1.0,418.542,1.0,16.131,15.913,15.159,9.707,11.731,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.81075,1.0,25.1382,0.979167,26.5588,25.9843,36.0083,1.5616,85.6625,1.0,90.5036,88.5458,122.704,4.57785,-0.751302,0.9375,0.0540289,-0.765023,-0.756742,-0.750667,0.916667,0.9375,0.9375,0.326944,0.304506,0.324768,0.335136,1.07851,1.06752,1.0776,1.08638,0.361106,0.303695,0.328071,0.365888,1.17029,1.05261,1.08822,1.11652,-9999,-9999
20200505,13.215,1.0,447.476,351.229,1.0,263.565,1.0,13.283,1.0,83.897,1.0,0.0,0.291667,2.224,1.0,0.19685930718841974,0.9791666666666666,150.03478260869565,0.9583333333333334,633.7631250000001,1.0,72.50041666666667,1.0,49.945833333333326,1.0,59.835652173913026,0.9583333333333334,414.87916666666666,1.0,419.057,1.0,16.488,15.857,15.077,9.851,11.5,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.9449,1.0,30.2449,1.0,31.9542,31.2629,43.3232,1.77644,100.404,1.0,106.078,103.783,143.82,4.44826,-0.687267,1.0,0.0488094,-0.713778,-0.708376,-0.687717,1.0,0.979167,1.0,0.379027,0.344777,0.367842,0.380132,1.06407,1.05568,1.06437,1.07372,0.406026,0.406026,0.437438,0.498925,1.09465,0.956671,1.00799,1.02717,-9999,-9999
20200506,15.717,1.0,449.202,332.44,1.0,278.044,1.0,15.247,1.0,83.594,1.0,0.41,1.0,4.299,1.0,0.37547063433824607,1.0,135.2968085106383,0.9791666666666666,595.1277083333333,1.0,68.24145833333333,1.0,94.825,1.0,54.94744680851064,0.9791666666666666,423.7729166666666,1.0,419.105,1.0,18.111,16.681,15.593,9.991,11.378,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.2068,1.0,29.3518,1.0,31.0106,30.3397,38.0796,1.56696,89.6035,1.0,94.6673,92.6195,116.247,3.97122,-0.48055,1.0,0.0428546,-0.486775,-0.483026,-0.457865,1.0,1.0,1.0,0.425944,0.385193,0.410719,0.424175,0.906494,0.866687,0.87754,0.9072,0.407656,0.42954,0.45611,0.546339,0.98335,0.868847,0.897401,0.946114,-9999,-9999
20200507,8.672,1.0,450.893,359.031,1.0,238.4,1.0,8.445,1.0,83.979,1.0,0.55,0.729167,3.545,1.0,0.33981670654226975,1.0,144.04479166666667,1.0,640.31875,1.0,74.568125,1.0,52.41041666666666,1.0,59.73166666666666,1.0,393.2166666666667,1.0,418.397,1.0,16.724,16.675,15.862,10.126,11.257,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.79116,1.0,17.0318,1.0,18.6819,17.6637,24.3966,1.31529,77.6617,0.979167,85.1857,80.5427,111.244,4.13712,-0.561463,0.979167,0.0487277,-0.58963,-0.564506,-0.564093,0.958333,0.979167,0.979167,0.341893,0.307614,0.346352,0.352373,0.904043,0.87218,0.912108,0.942003,0.182699,0.199892,0.239997,0.285728,0.8969,0.835808,0.855791,0.87961,-9999,-9999
20200508,11.219,1.0,452.548,363.282,1.0,249.133,1.0,11.693,1.0,83.715,1.0,0.06,0.291667,2.79,1.0,0.2268142466902574,0.9583333333333334,146.9372340425532,0.9791666666666666,672.506875,1.0,74.59416666666668,1.0,51.45000000000001,1.0,61.3968085106383,0.9791666666666666,407.3104166666667,1.0,418.913,1.0,16.348,16.093,15.466,10.255,11.295,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.8057,1.0,27.7106,0.979167,30.3953,28.7386,39.693,1.62483,111.362,0.958333,122.151,115.493,159.516,4.02742,-0.663201,0.895833,0.0404974,-0.701448,-0.701354,-0.683444,0.958333,0.958333,0.958333,0.389302,0.351952,0.394761,0.398649,1.05053,1.053,1.05796,1.11148,0.287682,0.300119,0.342828,0.36571,0.902691,0.874581,0.884869,0.901497,-9999,-9999
20200509,14.018,1.0,454.169,356.35,1.0,269.244,1.0,13.256,1.0,83.654,1.0,0.33,1.0,2.838,1.0,0.23503476904839768,1.0,143.97583333333333,1.0,676.5702083333333,1.0,74.61270833333333,1.0,50.58958333333334,1.0,58.51916666666667,1.0,421.2291666666667,1.0,419.426,1.0,17.998,16.835,15.862,10.38,11.341,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,8.00265,1.0,24.6013,1.0,25.9916,24.7079,35.2392,1.65187,95.1363,0.979167,100.513,95.5487,136.274,3.85445,-0.458973,0.979167,0.0473895,-0.465644,-0.458973,-0.455498,0.979167,0.979167,0.979167,0.437278,0.40158,0.43829,0.444224,0.896964,0.867192,0.888048,0.902307,0.46931,0.486204,0.535857,0.556086,1.0132,0.989699,1.00896,1.01544,-9999,-9999
20200510,17.486,1.0,455.754,265.676,1.0,316.138,1.0,17.315,1.0,83.278,1.0,0.62,1.0,2.852,1.0,0.24138163692421835,0.9791666666666666,114.5122222222222,0.9375,516.57875,1.0,57.65562500000001,1.0,114.625,1.0,44.53170212765959,0.9791666666666666,431.5249999999999,1.0,420.218,1.0,18.886,17.343,16.301,10.5,11.396,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.9723,1.0,28.4855,1.0,31.2452,29.5422,40.803,1.73847,71.6709,1.0,78.6145,74.3296,102.662,3.7751,-0.297128,1.0,0.0415516,-0.319231,-0.298044,-0.294915,1.0,1.0,1.0,0.497748,0.464144,0.490058,0.501454,0.795254,0.783312,0.788442,0.796008,0.708534,0.722404,0.757337,0.76513,0.923601,0.912448,0.920752,0.923601,-9999,-9999
20200511,19.368,1.0,457.303,318.32,1.0,310.671,1.0,18.068,1.0,82.745,1.0,0.22,0.729167,5.004,0.979167,0.40828619754548945,0.9791666666666666,133.98229166666667,1.0,612.693125,1.0,67.49145833333334,1.0,100.72083333333335,1.0,52.26583333333334,1.0,440.9875,1.0,419.089,1.0,20.527,18.471,17.111,10.616,11.445,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,9.90763,1.0,33.8796,1.0,37.1619,35.1364,43.9538,1.83108,87.6414,1.0,96.1323,90.8926,113.702,3.95498,-0.247306,1.0,0.0418062,-0.249832,-0.247306,-0.247205,1.0,1.0,1.0,0.53554,0.506509,0.523994,0.53554,0.78274,0.756033,0.772838,0.78274,0.81356,0.818922,0.825698,0.838188,1.05475,1.04164,1.04922,1.05475,-9999,-9999
20200512,17.959,1.0,458.816,277.563,1.0,307.487,1.0,17.357,1.0,82.448,1.0,0.034,0.1875,3.88,1.0,0.3685754625651822,1.0,100.10479166666669,1.0,512.3325531914894,0.9791666666666666,57.36382978723405,0.9791666666666666,153.66041666666666,1.0,45.42729166666667,1.0,435.06666666666666,1.0,417.342,1.0,20.335,18.558,17.388,10.728,11.49,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.88043,1.0,25.4478,1.0,27.9132,26.3918,32.6189,1.68903,71.6802,1.0,78.6247,74.3393,91.8794,3.7183,-0.506002,1.0,0.0453735,-0.508386,-0.506002,-0.506002,1.0,1.0,1.0,0.520697,0.498402,0.51508,0.520697,1.02678,1.00613,1.01954,1.02678,0.634969,0.634969,0.640202,0.651313,0.949969,0.937563,0.947816,0.949745,-9999,-9999
20200513,12.206,1.0,460.292,228.205,1.0,303.663,1.0,7.819,1.0,82.838,1.0,0.154,0.291667,3.602,1.0,0.33158777893423974,0.9791666666666666,88.20020833333335,1.0,451.70062499999995,1.0,50.314375000000005,1.0,149.94583333333333,1.0,36.790625,1.0,404.9854166666667,1.0,417.814,1.0,18.437,18.089,17.325,10.839,11.556,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.83727,1.0,12.1396,1.0,13.3157,12.5899,15.5605,1.20303,48.9542,1.0,53.6969,50.7702,62.7492,3.6689,-0.428194,1.0,0.0396451,-0.430767,-0.429001,-0.428648,1.0,1.0,1.0,0.435374,0.421795,0.437717,0.441373,0.863568,0.852342,0.86591,0.870082,0.277253,0.283786,0.289061,0.294536,0.786615,0.781775,0.785264,0.786934,-9999,-9999
20200514,11.779,1.0,461.733,250.417,1.0,307.462,1.0,7.848,1.0,83.102,1.0,0.15,1.0,2.926,1.0,0.31247484264133896,0.9791666666666666,112.77333333333335,1.0,494.13604166666664,1.0,55.6675,1.0,132.18125,1.0,40.91583333333333,1.0,402.8354166666666,1.0,418.276,1.0,18.08,17.625,16.969,10.955,11.637,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,2.34098,1.0,13.4522,1.0,14.7555,13.7716,17.243,1.64478,56.914,1.0,62.428,58.2655,72.9522,3.65321,-0.378171,1.0,0.0461649,-0.396963,-0.39507,-0.37971,1.0,1.0,1.0,0.433049,0.424343,0.434506,0.439529,0.811221,0.816239,0.820461,0.822798,0.245313,0.251401,0.260449,0.262171,0.761563,0.76209,0.762961,0.768447,-9999,-9999
20200515,12.644,1.0,463.137,226.973,1.0,314.733,1.0,8.353,1.0,83.288,1.0,0.19,0.666667,3.342,1.0,0.3036025383464346,0.9791666666666666,99.23062499999999,1.0,446.6875,1.0,50.103125000000006,1.0,152.67499999999998,1.0,36.46145833333333,1.0,405.50624999999997,1.0,417.18,1.0,17.933,17.498,16.888,11.074,11.722,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.256,13.899,15.303,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.95085,1.0,12.3766,1.0,13.5757,12.6705,15.5504,1.15595,47.6746,1.0,52.2935,48.8067,59.9,3.23673,-0.352038,1.0,0.0418971,-0.358296,-0.355226,-0.352123,1.0,1.0,1.0,0.449644,0.444272,0.450214,0.454876,0.801682,0.800634,0.802908,0.80669,0.338453,0.345239,0.359092,0.360566,0.827062,0.827672,0.836787,0.847574,-9999,-9999
20200516,13.924,1.0,464.504,278.514,1.0,290.648,1.0,10.923,1.0,83.343,1.0,0.28,0.729167,3.046,1.0,0.2627271876711304,0.9583333333333334,104.96812500000003,1.0,546.1454166666666,1.0,62.42979166666667,1.0,129.6208333333333,1.0,45.710208333333334,1.0,416.74166666666673,1.0,416.69,1.0,18.2,17.408,16.747,11.192,11.807,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.027,13.804,15.248,-9999,7.662,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.27431,1.0,22.285,1.0,24.7558,23.2514,28.5648,1.51718,80.3921,1.0,89.3055,83.8785,103.046,4.0669,-0.718765,1.0,0.0510651,-0.72427,-0.719046,-0.718633,1.0,1.0,1.0,0.469661,0.46491,0.469841,0.471341,1.1899,1.18675,1.18899,1.18966,0.435153,0.440125,0.450599,0.452253,0.994614,0.994867,0.999519,1.00998,-9999,-9999
20200517,19.769,1.0,465.834,251.865,1.0,316.952,1.0,18.651,1.0,82.857,1.0,0.31,1.0,6.382,1.0,0.49727594961444493,1.0,96.7982978723404,0.9791666666666666,480.1877083333334,1.0,54.18812499999999,1.0,186.57708333333335,1.0,42.04574468085107,0.9791666666666666,431.04583333333335,1.0,418.154,1.0,18.24,17.296,16.702,11.306,11.895,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.141,13.862,15.27,-9999,7.677,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.18795,0.979167,23.2692,1.0,25.8491,24.2783,29.8263,1.26296,53.4837,1.0,59.4137,55.8032,68.5552,3.41259,-0.302671,1.0,0.0361608,-0.330266,-0.302671,-0.302611,1.0,1.0,1.0,0.562071,0.548647,0.554872,0.558257,0.864682,0.854883,0.860928,0.883388,0.669013,0.661778,0.662041,0.670252,0.932816,0.932917,0.934149,0.950519,-9999,-9999
20200518,21.157,1.0,467.126,226.259,1.0,316.921,1.0,20.408,1.0,82.674,1.0,0.14,1.0,9.127,1.0,0.6922678730326982,1.0,64.58583333333333,1.0,427.08270833333336,1.0,47.85,1.0,139.9,1.0,36.98020833333334,1.0,437.8854166666667,1.0,417.716,0.979167,19.793,18.086,17.146,11.414,11.986,8.815,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.243,13.811,15.303,-9999,7.691,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,6.79292,1.0,19.9348,1.0,22.1451,20.4082,25.5524,1.21914,32.6511,1.0,36.2713,33.4264,41.8521,3.06313,-0.0968771,0.979167,0.0354214,-0.0968771,-0.0968771,-0.0968771,0.979167,0.979167,0.979167,0.583534,0.56772,0.574551,0.579994,0.680411,0.664342,0.671428,0.676871,0.723223,0.710123,0.710966,0.723223,0.842109,0.842109,0.842575,0.856607,-9999,-9999
20200519,16.508,1.0,468.381,232.288,1.0,328.519,1.0,15.308,1.0,82.538,1.0,0.503,0.541667,6.858,1.0,0.5265250164609152,1.0,101.34083333333335,1.0,455.1622916666667,1.0,52.260625000000005,1.0,157.71875,1.0,38.53875,1.0,418.96458333333334,1.0,417.966,1.0,18.415,17.864,17.185,11.514,12.06,8.781,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.008,13.653,15.248,-9999,7.714,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.29361,1.0,18.138,1.0,20.9989,18.5687,23.2492,1.2213,70.7465,1.0,81.9057,72.4264,90.6826,3.40756,-0.455761,1.0,0.0380029,-0.455843,-0.455761,-0.455612,1.0,1.0,1.0,0.497978,0.48393,0.49572,0.497829,0.95359,0.936273,0.951539,0.952777,0.543367,0.5426,0.543339,0.546193,0.91277,0.91277,0.913297,0.917906,-9999,-9999
20200520,8.892,1.0,469.6,239.344,1.0,290.463,1.0,6.666,1.0,83.051,1.0,0.649,0.541667,4.26,1.0,0.3427570343353172,0.9583333333333334,106.986875,1.0,472.32895833333333,1.0,52.92041666666666,1.0,144.13958333333332,1.0,39.74520833333333,1.0,381.6604166666666,1.0,418.84,1.0,15.155,16.497,16.478,11.609,12.143,8.746,-9999,-9999,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,10.131,13.804,15.27,-9999,7.697,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-0.340578,0.979167,28.3194,1.0,33.9902,29.6371,38.1704,1.58303,69.0716,1.0,82.9027,72.2855,93.0983,3.31391,-0.397328,0.979167,0.0396513,-0.41507,-0.398468,-0.397328,0.979167,0.979167,0.979167,0.357627,0.349724,0.357627,0.360205,0.754955,0.755366,0.756634,0.760794,0.325493,0.336237,0.337785,0.341894,1.00242,1.00224,1.00243,1.00699,-9999,-9999
